Id,Sales
13273,8061.717
14129,8623.777
14985,10020.813
15841,434.35123
16697,6269.621
17553,6343.037
18409,6072.513
19265,6072.513
20121,6113.3506
20977,6089.1494
21833,434.35123
22689,6269.621
23545,8122.292
24401,8061.717
25257,8061.717
26113,8623.777
26969,10020.813
27825,434.35123
28681,6269.621
29537,6343.037
30393,6072.513
31249,6072.513
32105,6161.4927
32961,6413.74
33817,434.35123
34673,6269.621
35529,8123.145
36385,8109.859
37241,8109.859
38097,8671.92
38953,10057.091
39809,434.35123
40665,6269.621
434,15217.729
1290,15217.729
2146,15189.587
3002,15878.065
3858,15721.256
4714,15310.361
5570,15294.85
6426,15072.974
7282,15072.974
8138,15113.811
8994,15421.943
9850,15721.256
10706,15310.361
11562,15220.917
12418,15217.729
13274,15208.484
14130,15180.343
14986,15916.707
15842,15722.109
16698,15311.215
17554,15295.703
18410,15063.7295
19266,15063.7295
20122,15104.566
20978,15593.558
21834,15722.109
22690,15311.215
23546,15221.7705
24402,15208.484
25258,15208.484
26114,15180.343
26970,15916.707
27826,15722.109
28682,15311.215
29538,15295.703
30394,15063.7295
31250,15063.7295
32106,15104.566
32962,15593.558
33818,15722.109
34674,15311.215
35530,15221.7705
36386,15208.484
37242,15208.484
38098,15180.343
38954,15916.707
39810,15722.109
40666,15311.215
435,6841.6143
1291,6841.6143
2147,7311.9243
3003,8564.665
3859,-62.631252
4715,4940.7446
5571,5116.0435
6427,5025.365
7283,5025.365
8139,5066.2026
8995,5032.5605
9851,-62.631252
10707,4940.7446
11563,6857.2153
12419,6841.6143
13275,6841.6143
14131,7311.9243
14987,8564.665
15843,-62.631252
16699,4940.7446
17555,5116.0435
18411,5025.365
19267,5025.365
20123,5066.2026
20979,5032.5605
21835,-62.631252
22691,4940.7446
23547,6857.2153
24403,6841.6143
25259,6841.6143
26115,7311.9243
26971,8564.665
27827,-62.631252
28683,4940.7446
29539,5116.0435
30395,5025.365
31251,5025.365
32107,5095.086
32963,5315.932
33819,-62.631252
34675,4940.7446
35531,6870.4976
36387,6870.4976
37243,6870.4976
38099,7340.8076
38955,8616.219
39811,-62.631252
40667,4940.7446
436,7328.9736
1292,7328.9736
2148,7590.4937
3004,8867.077
3860,217.47784
4716,5987.1543
5572,6039.7695
6428,5693.2656
7284,5693.2656
8140,5734.103
8996,5602.1045
9852,217.47784
10708,5987.1543
11564,7376.2627
12420,7328.9736
13276,7328.9736
14132,7590.4937
14988,8867.077
15844,217.47784
16700,5987.1543
17556,6039.7695
18412,5693.2656
19268,5693.2656
20124,5734.103
20980,5602.1045
21836,217.47784
22692,5987.1543
23548,7376.2627
24404,7328.9736
25260,7328.9736
26116,7590.4937
26972,8867.077
27828,217.47784
28684,5987.1543
29540,6039.7695
30396,5693.2656
31252,5693.2656
32108,5782.245
32964,6069.5493
33820,217.47784
34676,5987.1543
35532,7377.1157
36388,7377.1157
37244,7377.1157
38100,7638.6357
38956,8997.641
39812,217.47784
40668,5987.1543
437,9979.579
1293,9979.579
2149,10841.593
3005,12060.95
3861,505.31244
4717,8248.814
5573,8511.788
6429,8411.925
7285,8411.925
8141,8452.762
8997,8251.046
9853,505.31244
10709,8248.814
11565,9991.763
12421,9979.579
13277,9979.579
14133,10841.593
14989,12060.95
15845,505.31244
16701,8248.814
17557,8511.788
18413,8411.925
19269,8411.925
20125,8452.762
20981,8251.046
21837,505.31244
22693,8248.814
23549,9991.763
24405,9979.579
25261,9979.579
26117,10841.593
26973,12060.95
27829,505.31244
28685,8248.814
29541,8511.788
30397,8411.925
31253,8411.925
32109,8481.6455
32965,8479.948
33821,505.31244
34677,8248.814
35533,10005.045
36389,10008.463
37245,10008.463
38101,10870.477
38957,12137.72
39813,505.31244
40669,8248.814
438,6597.9526
1294,6597.9526
2150,7055.405
3006,8396.6875
3862,-185.58907
4718,5160.7446
5574,5336.0435
6430,5245.3647
7286,5245.3647
8142,5286.202
8998,5268.4956
9854,-185.58907
10710,5160.7446
11566,6613.5537
12422,6597.9526
13278,6597.9526
14134,7055.405
14990,8396.6875
15846,-185.58907
16702,5160.7446
17558,5336.0435
18414,5245.3647
19270,5274.248
20126,5315.0854
20982,5551.8667
21838,-185.58907
22694,5160.7446
23550,6626.836
24406,6626.836
25262,6626.836
26118,7084.288
26974,8448.241
27830,-185.58907
28686,5160.7446
29542,5349.3257
30398,5274.248
31254,5274.248
32110,5315.0854
32966,5551.8667
33822,-185.58907
34678,5160.7446
35534,6626.836
36390,6626.836
37246,6626.836
38102,7084.288
38958,8448.241
39814,-185.58907
40670,5160.7446
439,7195.6523
1295,7195.6523
2151,7629.39
3007,8869.328
3863,263.0829
4719,5378.6577
5575,5415.762
6431,5112.826
7287,5112.826
8143,5153.6636
8999,4966.911
9855,263.0829
10711,5378.6577
11567,7256.2275
12423,7195.6523
13279,7195.6523
14135,7629.39
14991,8869.328
15847,263.0829
16703,5378.6577
17559,5415.762
18415,5112.826
19271,5112.826
20127,5153.6636
20983,4966.911
21839,263.0829
22695,5378.6577
23551,7256.2275
24407,7195.6523
25263,7195.6523
26119,7629.39
26975,8869.328
27831,263.0829
28687,5378.6577
29543,5415.762
30399,5112.826
31255,5112.826
32111,5201.8057
32967,5326.771
33823,263.0829
34679,5378.6577
35535,7257.0806
36391,7243.7944
37247,7243.7944
38103,7677.532
38959,8940.141
39815,263.0829
40671,5378.6577
440,7321.95
1296,7321.95
2152,7583.47
3008,8860.053
3864,241.8324
4720,5938.368
5576,5990.9834
6432,5644.4795
7288,5644.4795
8144,5685.317
9000,5553.3184
9856,241.8324
10712,5938.368
11568,7370.0923
12424,7370.0923
13280,7370.0923
14136,7631.6123
14992,8990.616
15848,282.3127
16704,5939.221
17560,5991.8364
18416,5692.6216
19272,5692.6216
20128,5733.459
20984,6020.763
21840,282.3127
22696,5939.221
23552,7370.0923
24408,7370.0923
25264,7370.0923
26120,7631.6123
26976,8990.616
27832,282.3127
28688,5939.221
29544,5991.8364
30400,5692.6216
31256,5692.6216
32112,5733.459
32968,6020.763
33824,282.3127
34680,5939.221
35536,7370.0923
36392,7370.0923
37248,7370.0923
38104,7631.6123
38960,8990.616
39816,282.3127
40672,5939.221
441,8241.543
1297,8241.543
2153,9146.7
3009,10484.805
3865,144.51477
4721,6169.8486
5577,6432.824
6433,6316.5522
7289,6316.5522
8145,6357.3896
9001,6326.546
9857,144.51477
10713,6169.8486
11569,8253.727
12425,8241.543
13281,8241.543
14137,9146.7
14993,10484.805
15849,144.51477
16705,6169.8486
17561,6432.824
18417,6316.5522
19273,6316.5522
20129,6357.3896
20985,6326.546
21841,144.51477
22697,6169.8486
23553,8253.727
24409,8241.543
25265,8241.543
26121,9146.7
26977,10484.805
27833,144.51477
28689,6169.8486
29545,6432.824
30401,6316.5522
31257,6316.5522
32113,6386.273
32969,6495.6997
33825,144.51477
34681,6169.8486
35537,8267.009
36393,8270.427
37249,8270.427
38105,9175.584
38961,10501.823
39817,144.51477
40673,6169.8486
442,8082.753
1298,8082.753
2154,8530.034
3010,9786.916
3866,464.61237
4722,6761.049
5578,6541.385
6434,6328.035
7290,6328.035
8146,6368.8726
9002,6594.2188
9858,464.61237
10714,6761.049
11570,8130.895
12426,8130.895
13282,8130.895
14138,8578.178
14994,9786.916
15850,464.61237
16706,6761.049
17562,6541.385
18418,6328.035
19274,6328.035
20130,6368.8726
20986,6594.2188
21842,464.61237
22698,6761.049
23554,8130.895
24410,8130.895
25266,8130.895
26122,8578.178
26978,9786.916
27834,464.61237
28690,464.61237
29546,6541.385
30402,6328.035
31258,6328.035
32114,6368.8726
32970,6594.2188
33826,464.61237
34682,6761.049
35538,8130.895
36394,8130.895
37250,8130.895
38106,8578.178
38962,9786.916
39818,464.61237
40674,6761.049
443,8893.411
1299,8893.411
2155,9278.693
3011,10591.475
3867,561.0418
4723,6985.001
5579,7022.1055
6435,6633.304
7291,6633.304
8147,6674.1416
9003,6497.402
9859,561.0418
10715,6985.001
11571,8953.986
12427,8893.411
13283,8893.411
14139,9278.693
14995,10591.475
15851,561.0418
16707,6985.001
17563,7022.1055
18419,6633.304
19275,6633.304
20131,6674.1416
20987,6497.402
21843,561.0418
22699,6985.001
23555,8953.986
24411,8893.411
25267,8893.411
26123,9278.693
26979,10591.475
27835,561.0418
28691,6985.001
29547,7022.1055
30403,6633.304
31259,6633.304
32115,6722.2837
32971,6964.8467
33827,561.0418
34683,6985.001
35539,8954.84
36395,8941.554
37251,8941.554
38107,9326.836
38963,10722.037
39819,561.0418
40675,6985.001
444,6441.342
1300,6441.342
2156,6898.794
3012,8300.362
3868,-267.66058
4724,4640.1104
5580,4828.6914
6436,4753.614
7292,4753.614
8148,4794.451
9004,5039.965
9860,-267.66058
10716,4640.1104
11572,6470.225
12428,6470.225
13284,6470.225
14140,6927.6772
14996,8300.362
15852,-267.66058
16708,4640.1104
17564,4828.6914
18420,4753.614
19276,4753.614
20132,4794.451
20988,5039.965
21844,-267.66058
22700,4640.1104
23556,6470.225
24412,6470.225
25268,6470.225
26124,6927.6772
26980,8300.362
27836,-267.66058
28692,-267.66058
29548,4828.6914
30404,4753.614
31260,4753.614
32116,4794.451
32972,5039.965
33828,-267.66058
34684,4640.1104
35540,6470.225
36396,6470.225
37252,6470.225
38108,6927.6772
38964,8300.362
39820,-267.66058
40676,4640.1104
445,7863.7876
1301,7863.7876
2157,8425.848
3013,9822.884
3869,330.78522
4725,6166.055
5581,6204.0127
6437,5980.778
7293,5980.778
8149,6021.615
9005,6273.863
9861,330.78522
10717,6166.055
11573,7925.216
12429,7911.9297
13285,7911.9297
14141,8473.99
14997,9859.161
15853,330.78522
16709,6166.055
17565,6204.0127
18421,5980.778
19277,5980.778
20133,6021.615
20989,6273.863
21845,330.78522
22701,6166.055
23557,7925.216
24413,7911.9297
25269,7911.9297
26125,8473.99
26981,9859.161
27837,330.78522
28693,6166.055
29549,6204.0127
30405,5980.778
31261,5980.778
32117,6021.615
32973,6273.863
33829,330.78522
34685,6166.055
35541,7925.216
36397,7911.9297
37253,7911.9297
38109,8473.99
38965,9859.161
39821,330.78522
40677,6166.055
446,7171.433
1302,7171.433
2158,7628.1978
3014,9166.947
3870,-109.43872
4726,5016.549
5582,5347.1353
6438,5246.4644
7294,5246.4644
8150,5287.302
9006,5497.765
9862,-109.43872
10718,5016.549
11574,7196.8984
12430,7200.3164
13286,7200.3164
14142,7657.081
14998,9166.947
15854,-109.43872
16710,5016.549
17566,5347.1353
18422,5246.4644
19278,5246.4644
20134,5287.302
20990,5497.765
21846,-109.43872
22702,5016.549
23558,7196.8984
24414,7200.3164
25270,7200.3164
26126,7657.081
26982,9166.947
27838,-109.43872
28694,5016.549
29550,5347.1353
30406,5246.4644
31262,5246.4644
32118,5287.302
32974,5497.765
33830,-109.43872
34686,5016.549
35542,7196.8984
36398,7200.3164
37254,7200.3164
38110,7657.081
38966,9166.947
39822,-109.43872
40678,5016.549
447,7184.3184
1303,7184.3184
2159,7368.8286
3015,8275.329
3871,54.447647
4727,5313.6626
5583,5630.967
6439,5531.103
7295,5531.103
8151,5571.9404
9007,5417.3857
9863,54.447647
10719,5313.6626
11575,7196.5015
12431,7184.3184
13287,7184.3184
14143,7368.8286
14999,8275.329
15855,54.447647
16711,5313.6626
17567,5644.249
18423,5559.9863
19279,5559.9863
20135,5600.8237
20991,5760.5073
21847,54.447647
22703,5313.6626
23559,7209.7837
24415,7213.2017
25271,7213.2017
26127,7397.712
26983,8467.432
27839,54.447647
28695,5313.6626
29551,5644.249
30407,5559.9863
31263,5559.9863
32119,5600.8237
32975,5760.5073
33831,54.447647
34687,5313.6626
35543,7209.7837
36399,7213.2017
37255,7213.2017
38111,7397.712
38967,8467.432
39823,54.447647
40679,5313.6626
448,7881.8916
1304,7881.8916
2160,8443.951
3016,9789.434
3872,5819.8213
4728,6038.5986
5584,6112.0146
6440,5841.4907
7296,5841.4907
8152,5882.328
9008,5806.573
9864,5819.8213
10720,6038.5986
11576,7942.467
12432,7881.8916
13288,7881.8916
14144,8443.951
15000,9789.434
15856,5819.8213
16712,6038.5986
17568,6112.8677
18424,5889.633
19280,5889.633
20136,5930.47
20992,6131.164
21848,5819.8213
22704,6038.5986
23560,7943.32
24416,7930.0337
25272,7930.0337
26128,8492.094
26984,9825.711
27840,5819.8213
28696,6038.5986
29552,6112.8677
30408,5889.633
31264,5889.633
32120,5930.47
32976,6131.164
33832,5819.8213
34688,6038.5986
35544,7943.32
36400,7930.0337
37256,7930.0337
38112,8492.094
38968,9825.711
39824,5819.8213
40680,6038.5986
449,8161.9487
1305,8161.9487
2161,8580.083
3017,9996.286
3873,478.861
4729,6249.6895
5585,6245.566
6441,5975.042
7297,5975.042
8153,6015.8794
9009,6063.344
9865,478.861
10721,6249.6895
11577,8222.524
12433,8161.9487
13289,8161.9487
14145,8580.083
15001,9996.286
15857,478.861
16713,6249.6895
17569,6245.566
18425,5975.042
19281,5975.042
20137,6015.8794
20993,6063.344
21849,478.861
22705,6249.6895
23561,8222.524
24417,8161.9487
25273,8161.9487
26129,8580.083
26985,9996.286
27841,478.861
28697,6249.6895
29553,6245.566
30409,5975.042
31265,5975.042
32121,6039.4683
32977,6315.5474
33833,478.861
34689,6249.6895
35545,8198.824
36401,8185.5376
37257,8185.5376
38113,8603.674
38969,10012.677
39825,478.861
40681,6249.6895
450,9868.682
1306,9868.682
2162,10730.695
3018,12018.775
3874,470.94348
4730,8214.445
5586,8477.419
6442,8377.556
7298,8377.556
8154,8418.393
9010,8285.399
9866,470.94348
10722,8214.445
11578,9880.865
12434,9868.682
13290,9868.682
14146,10730.695
15002,12018.775
15858,470.94348
16714,8214.445
17570,8490.701
18426,8406.439
19282,8406.439
20138,8447.276
20994,8514.302
21850,470.94348
22706,8214.445
23562,9894.147
24418,9897.565
25274,9897.565
26130,10759.579
26986,12095.545
27842,470.94348
28698,8214.445
29554,8490.701
30410,8406.439
31266,8406.439
32122,8447.276
32978,8514.302
33834,470.94348
34690,8214.445
35546,9894.147
36402,9897.565
37258,9897.565
38114,10759.579
38970,12095.545
39826,470.94348
40682,8214.445
451,7833.662
1307,7833.662
2163,8418.749
3019,9799.281
3875,108.60115
4731,5608.304
5587,5925.6084
6443,5809.3364
7299,5809.3364
8155,5850.174
9011,5875.772
9867,108.60115
10723,5608.304
11579,7859.1274
12435,7862.5454
13291,7862.5454
14147,8447.633
15003,9816.3
15859,108.60115
16715,5608.304
17571,5938.8906
18427,5838.2197
19283,5838.2197
20139,5879.057
20995,6076.0396
21851,108.60115
22707,5608.304
23563,7859.1274
24419,7862.5454
25275,7862.5454
26131,8447.633
26987,9816.3
27843,108.60115
28699,5608.304
29555,5938.8906
30411,5838.2197
31267,5838.2197
32123,5879.057
32979,6076.0396
33835,108.60115
34691,5608.304
35547,7859.1274
36403,7862.5454
37259,7862.5454
38115,8447.633
38971,9816.3
39827,108.60115
40683,5608.304
452,8319.438
1308,8319.438
2164,9224.594
3020,10553.966
3876,208.27928
4732,6300.601
5588,6563.5767
6444,6447.3047
7300,6447.3047
8156,6488.142
9012,6448.566
9868,208.27928
10724,6300.601
11580,8344.903
12436,8348.321
13292,8348.321
14148,9253.478
15004,10570.984
15860,254.09702
16716,6346.4185
17572,6576.859
18428,6476.188
19284,6476.188
20140,6517.0254
20996,6617.7197
21852,254.09702
22708,6346.4185
23564,8344.903
24420,8348.321
25276,8348.321
26132,9253.478
26988,10570.984
27844,254.09702
28700,6346.4185
29556,6576.859
30412,6476.188
31268,6476.188
32124,6517.0254
32980,6617.7197
33836,254.09702
34692,6346.4185
35548,8344.903
36404,8348.321
37260,8348.321
38116,9253.478
38972,10570.984
39828,254.09702
40684,6346.4185
453,7024.2285
1309,7024.2285
2165,7457.9663
3021,8834.234
3877,-57.561405
4733,5210.1187
5589,5247.223
6445,4944.287
7301,4944.287
8157,4985.1245
9013,4877.0806
9869,-57.561405
10725,5210.1187
11581,7085.6567
12437,7072.3706
13293,7072.3706
14149,7506.1084
15005,8985.846
15861,-17.081089
16717,5210.9717
17573,5248.076
18429,4992.429
19285,4992.429
20141,5033.2666
20997,5284.775
21853,-17.081089
22709,5210.9717
23565,7085.6567
24421,7072.3706
25277,7072.3706
26133,7506.1084
26989,8985.846
27845,-17.081089
28701,5210.9717
29557,5248.076
30413,4992.429
31269,4992.429
32125,5033.2666
32981,5284.775
33837,-17.081089
34693,5210.9717
35549,7085.6567
36405,7072.3706
37261,7072.3706
38117,7506.1084
38973,8985.846
39829,-17.081089
40685,5210.9717
454,8512.481
1310,8512.481
2166,8897.766
3022,10214.973
3878,166.15686
4734,7175.244
5590,7212.3486
6446,6855.9595
7302,6855.9595
8158,6896.797
9014,6740.6406
9870,166.15686
10726,7175.244
11582,8573.057
12438,8512.481
13294,8512.481
14150,8897.766
15006,10214.973
15862,166.15686
16718,7175.244
17574,7213.2017
18430,6904.1016
19286,6904.1016
20142,6944.939
20998,7124.982
21854,166.15686
22710,7175.244
23566,8573.91
24422,8560.624
25278,8560.624
26134,8945.908
26990,10311.001
27846,166.15686
28702,7175.244
29558,7213.2017
30414,6904.1016
31270,6904.1016
32126,6944.939
32982,7124.982
33838,166.15686
34694,7175.244
35550,8573.91
36406,8560.624
37262,8560.624
38118,8945.908
38974,10311.001
39830,166.15686
40686,7175.244
455,11385.83
1311,11385.83
2167,12247.844
3023,13307.46
3879,1208.7681
4735,9222.626
5591,9485.601
6447,9385.737
7303,9385.737
8159,9426.574
9015,9259.905
9871,1208.7681
10727,9222.626
11583,11398.014
12439,11385.83
13295,11385.83
14151,12247.844
15007,13307.46
15863,1208.7681
16719,9222.626
17575,9485.601
18431,9385.737
19287,9385.737
20143,9426.574
20999,9259.905
21855,1208.7681
22711,9222.626
23567,11398.014
24423,11385.83
25279,11385.83
26135,12247.844
26991,13307.46
27847,1208.7681
28703,9222.626
29559,9485.601
30415,9385.737
31271,9385.737
32127,9455.458
32983,9488.81
33839,1208.7681
34695,9222.626
35551,11411.296
36407,11414.714
37263,11414.714
38119,12276.728
38975,13384.2295
39831,1208.7681
40687,9222.626
456,9148.196
1312,9148.196
2168,9811.436
3024,11091.136
3880,854.679
4736,7957.403
5592,7995.3604
6448,7653.848
7304,7653.848
8160,7694.6855
9016,7856.714
9872,854.679
10728,7957.403
11584,9209.625
12440,9196.339
13296,9196.339
14152,9859.578
15008,11091.136
15864,854.679
16720,7957.403
17576,7995.3604
18432,7653.848
19288,7653.848
20144,7694.6855
21000,7856.714
21856,854.679
22712,7957.403
23568,9209.625
24424,9196.339
25280,9196.339
26136,9859.578
26992,11091.136
27848,854.679
28704,854.679
29560,7995.3604
30416,7653.848
31272,7653.848
32128,7694.6855
32984,7856.714
33840,854.679
34696,7957.403
35552,9209.625
36408,9196.339
37264,9196.339
38120,9859.578
38976,11091.136
39832,854.679
40688,7957.403
457,8720.057
1313,8720.057
2169,9105.339
3025,10492.72
3881,487.50684
4737,6993.949
5593,7067.365
6449,6710.976
7305,6710.976
8161,6751.8135
9017,6670.495
9873,487.50684
10729,6993.949
11585,8780.632
12441,8720.057
13297,8720.057
14153,9105.339
15009,10492.72
15865,487.50684
16721,6993.949
17577,7215.5967
18433,6906.4966
19289,6906.4966
20145,6947.334
21001,7202.215
21857,487.50684
22713,6993.949
23569,8928.864
24425,8915.578
25281,8915.578
26137,9300.86
26993,10740.792
27849,487.50684
28705,6993.949
29561,7215.5967
30417,6906.4966
31273,6906.4966
32129,6947.334
32985,7202.215
33841,487.50684
34697,6993.949
35553,8928.864
36409,8915.578
37265,8915.578
38121,9300.86
38977,10740.792
39833,487.50684
40689,6993.949
458,7711.5317
1314,7711.5317
2170,8257.49
3026,9061.788
3882,610.444
4738,6084.009
5594,6204.979
6450,6130.7085
7306,6130.7085
8162,6171.546
9018,5766.1455
9874,610.444
10730,6084.009
11586,7740.415
12442,7740.415
13298,7740.415
14154,8286.373
15010,9173.092
15866,656.2618
16722,6129.826
17578,6218.261
18434,6159.592
19290,6159.592
20146,6200.429
21002,6078.1533
21858,656.2618
22714,6129.826
23570,7740.415
24426,7740.415
25282,7740.415
26138,8286.373
26994,9173.092
27850,656.2618
28706,6129.826
29562,6218.261
30418,6159.592
31274,6159.592
32130,6200.429
32986,6078.1533
33842,656.2618
34698,6129.826
35554,7740.415
36410,7740.415
37266,7740.415
38122,8286.373
38978,9173.092
39834,656.2618
40690,6129.826
459,7273.17
1315,7273.17
2171,7534.69
3027,8820.006
3883,179.71179
4739,5956.549
5595,6010.017
6451,5710.8022
7307,5710.8022
8163,5751.6396
9019,6047.6763
9875,179.71179
10731,5956.549
11587,7321.312
12443,7321.312
13299,7321.312
14155,7582.832
15011,8950.569
15867,179.71179
16723,5956.549
17579,6010.017
18435,5710.8022
19291,5710.8022
20147,5751.6396
21003,6047.6763
21859,179.71179
22715,5956.549
23571,7321.312
24427,7321.312
25283,7321.312
26139,7582.832
26995,8950.569
27851,179.71179
28707,5956.549
29563,6010.017
30419,5710.8022
31275,5710.8022
32131,5751.6396
32987,6047.6763
33843,179.71179
34699,5956.549
35555,7321.312
36411,7321.312
37267,7321.312
38123,7582.832
38979,8950.569
39835,179.71179
40691,5956.549
460,7275.5703
1316,7275.5703
2172,7460.0806
3028,8366.579
3884,145.69946
4740,5448.643
5596,5779.2295
6452,5694.967
7308,5694.967
8164,5735.804
9020,5895.488
9876,145.69946
10732,5448.643
11588,7301.0356
12444,7304.4536
13300,7304.4536
14156,7488.964
15012,8558.683
15868,145.69946
16724,5448.643
17580,5779.2295
18436,5694.967
19292,5694.967
20148,5735.804
21004,5895.488
21860,145.69946
22716,5448.643
23572,7301.0356
24428,7304.4536
25284,7304.4536
26140,7488.964
26996,8558.683
27852,145.69946
28708,5448.643
29564,5779.2295
30420,5694.967
31276,5694.967
32132,5735.804
32988,5895.488
33844,145.69946
34700,5448.643
35556,7301.0356
36412,7304.4536
37268,7304.4536
38124,7488.964
38980,8558.683
39836,145.69946
40692,5448.643
461,7776.9385
1317,7776.9385
2173,8362.025
3029,9801.174
3885,-32.774868
4741,5646.071
5597,5963.375
6453,5847.103
7309,5847.103
8165,5887.9404
9021,5972.1543
9877,-32.774868
10733,5646.071
11589,7789.1216
12445,7776.9385
13301,7776.9385
14157,8362.025
15013,9801.174
15869,-32.774868
16725,5646.071
17581,5963.375
18437,5847.103
19293,5847.103
20149,5887.9404
21005,5972.1543
21861,-32.774868
22717,5646.071
23573,7789.1216
24429,7776.9385
25285,7776.9385
26141,8362.025
26997,9801.174
27853,-32.774868
28709,5646.071
29565,5963.375
30421,5847.103
31277,5847.103
32133,5916.8237
32989,6172.422
33845,-32.774868
34701,5646.071
35557,7802.404
36413,7805.822
37269,7805.822
38125,8390.909
38981,9818.192
39837,-32.774868
40693,5646.071
462,9470.501
1318,9470.501
2174,9913.746
3030,11005.343
3886,951.3692
4742,7242.69
5598,7694.053
6454,7609.7905
7310,7609.7905
8166,7650.628
9022,7339.829
9878,951.3692
10734,7242.69
11590,9467.083
12446,9470.501
13302,9470.501
14158,9913.746
15014,11005.343
15870,951.3692
16726,7242.69
17582,7809.8857
18438,7725.623
19294,7725.623
20150,7766.4604
21006,7686.7964
21862,951.3692
22718,7242.69
23574,9582.917
24430,9586.335
25286,9586.335
26142,10029.58
26998,11173.728
27854,951.3692
28710,7242.69
29566,7809.8857
30422,7725.623
31278,7725.623
32134,7766.4604
32990,7686.7964
33846,951.3692
34702,7242.69
35558,9582.917
36414,9586.335
37270,9586.335
38126,10029.58
38982,11173.728
39838,951.3692
40694,7242.69
463,7440.584
1319,7440.584
2175,8201.554
3031,8995.284
3887,120.8294
4743,5286.812
5599,5549.7876
6455,5433.5156
7311,5433.5156
8167,5474.353
9023,5148.652
9879,120.8294
10735,5286.812
11591,7466.0493
12447,7469.4673
13303,7469.4673
14159,8230.4375
15015,9127.637
15871,120.8294
16727,5286.812
17583,5563.07
18439,5462.399
19295,5462.399
20151,5503.2363
21007,5400.909
21863,120.8294
22719,5286.812
23575,7466.0493
24431,7469.4673
25287,7469.4673
26143,8230.4375
26999,9127.637
27855,120.8294
28711,5286.812
29567,5563.07
30423,5462.399
31279,5462.399
32135,5503.2363
32991,5400.909
33847,120.8294
34703,5286.812
35559,7466.0493
36415,7469.4673
37271,7469.4673
38127,8230.4375
38983,9127.637
39839,120.8294
40695,5286.812
464,7242.729
1320,7242.729
2176,7690.0117
3032,8921.654
3888,172.2885
4744,5706.99
5600,5673.792
6456,5460.4424
7312,5460.4424
8168,5501.28
9024,5701.39
9880,172.2885
10736,5706.99
11592,7290.871
12448,7290.871
13304,7290.871
14160,7738.154
15016,8921.654
15872,172.2885
16728,5706.99
17584,5673.792
18440,5460.4424
19296,5460.4424
20152,5501.28
21008,5701.39
21864,172.2885
22720,5706.99
23576,7290.871
24432,7290.871
25288,7290.871
26144,7738.154
27000,8921.654
27856,172.2885
28712,172.2885
29568,5673.792
30424,5460.4424
31280,5460.4424
32136,5501.28
32992,5701.39
33848,172.2885
34704,5706.99
35560,7290.871
36416,7290.871
37272,7290.871
38128,7738.154
38984,8921.654
39840,172.2885
40696,5706.99
465,8712.776
1321,8712.776
2177,8969.73
3033,9938.986
3889,1009.06665
4745,7037.533
5601,7110.949
6457,6722.148
7313,6722.148
8169,6762.9854
9025,6175.717
9881,1009.06665
10737,7037.533
11593,8773.35
12449,8712.776
13305,8712.776
14161,8969.73
15017,9938.986
15873,1009.06665
16729,7037.533
17585,7088.415
18441,6746.903
19297,6746.903
20153,6787.74
21009,6619.7744
21865,1009.06665
22721,7037.533
23577,8750.816
24433,8737.532
25289,8737.532
26145,8994.486
27001,10016.293
27857,1009.06665
28713,7037.533
29569,7088.415
30425,6746.903
31281,6746.903
32137,6787.74
32993,6619.7744
33849,1009.06665
34705,7037.533
35561,8750.816
36417,8737.532
37273,8737.532
38129,8994.486
38985,10016.293
39841,1009.06665
40697,7037.533
466,7228.4893
1322,7228.4893
2178,7662.227
3034,9033.602
3890,69.68092
4746,5441.219
5602,5478.3237
6458,5175.3877
7314,5175.3877
8170,5216.225
9026,5113.074
9882,69.68092
10738,5441.219
11594,7289.9175
12450,7276.6313
13306,7276.6313
14162,7710.369
15018,9104.413
15874,110.16124
16730,5442.0723
17586,5479.177
18442,5223.53
19298,5223.53
20154,5264.367
21010,5520.7686
21866,110.16124
22722,5442.0723
23578,7289.9175
24434,7276.6313
25290,7276.6313
26146,7710.369
27002,9104.413
27858,110.16124
28714,5442.0723
29570,5479.177
30426,5223.53
31282,5223.53
32138,5264.367
32994,5520.7686
33850,110.16124
34706,5442.0723
35562,7289.9175
36418,7276.6313
37274,7276.6313
38130,7710.369
38986,9104.413
39842,110.16124
40698,5442.0723
467,6871.3066
1323,6871.3066
2179,7328.759
3035,8503.075
3891,-183.65884
4747,4971.3247
5603,5288.629
6459,5172.357
7315,5172.357
8171,5213.1943
9027,5181.1533
9883,-183.65884
10739,4971.3247
11595,6896.772
12451,6900.19
13307,6900.19
14163,7357.642
15019,8635.43
15875,-137.84108
16731,5017.142
17587,5301.911
18443,5201.24
19299,5201.24
20155,5242.0776
21011,5464.5244
21867,-137.84108
22723,5017.142
23579,6896.772
24435,6900.19
25291,6900.19
26147,7357.642
27003,8635.43
27859,-137.84108
28715,5017.142
29571,5301.911
30427,5201.24
31283,5201.24
32139,5242.0776
32995,5464.5244
33851,-137.84108
34707,5017.142
35563,6896.772
36419,6900.19
37275,6900.19
38131,7357.642
38987,8635.43
39843,-137.84108
40699,5017.142
468,7527.1367
1324,7527.1367
2180,8256.55
3036,9623.5
3892,99.57378
4748,5233.0664
5604,5509.324
6460,5408.6533
7316,5408.6533
8172,5449.4907
9028,5659.954
9884,99.57378
10740,5233.0664
11596,7552.602
12452,7556.02
13308,7556.02
14164,8285.433
15020,9675.053
15876,99.57378
16732,5233.0664
17588,5509.324
